,yyyymmxx,"螺纹钢（Φ16-25mm,HRB400）","线材（Φ6.5mm,HPB300）","普通中板（20mm,Q235）","热轧普通薄板（3mm,Q235）","无缝钢管（219*6,20#）",角钢（5#）,电解铜（1#）,铝锭（A00）,铅锭（1#）,锌锭（0#）,硫酸（98%）,烧碱(液碱，32%),甲醇（优等品）,纯苯（石油苯，工业级）,苯乙烯（一级品）,聚乙烯（LLDPE，7042）,聚丙烯（T30S）,聚氯乙烯（SG5）,顺丁胶（BR9000）,涤纶长丝（FDY150D/96F）,液化天然气（LNG）,液化石油气（LPG）,汽油（97#）,汽油（93#）,柴油（0#）,石蜡（58#半）,无烟煤（2号洗中块）,普通混煤（4500大卡）,山西大混（5000大卡）,山西优混（5500大卡）,大同混煤（5800大卡）,焦煤（1/3焦煤）,焦炭（二级冶金焦）,复合硅酸盐水泥（P.C 32.5袋装）,普通硅酸盐水泥（P.O 42.5散装）,浮法平板玻璃（4.8/5mm）,稻米（粳稻米）,小麦（国标三等）,玉米（黄玉米二等）,棉花（皮棉，白棉三级）,生猪（外三元）,大豆（黄豆）,豆粕（粗蛋白含量≥43%）,花生（油料花生米）,尿素（小颗料）,复合肥（硫酸钾复合肥）,农药(草甘膦，95%原药）,人造板（1220*2440*15mm）,纸浆（漂白化学浆）,瓦楞纸（高强）,"螺纹钢（Φ16-25mm,HRB400）_m2m_GR","线材（Φ6.5mm,HPB300）_m2m_GR","普通中板（20mm,Q235）_m2m_GR","热轧普通薄板（3mm,Q235）_m2m_GR","无缝钢管（219*6,20#）_m2m_GR",角钢（5#）_m2m_GR,电解铜（1#）_m2m_GR,铝锭（A00）_m2m_GR,铅锭（1#）_m2m_GR,锌锭（0#）_m2m_GR,硫酸（98%）_m2m_GR,烧碱(液碱，32%)_m2m_GR,甲醇（优等品）_m2m_GR,纯苯（石油苯，工业级）_m2m_GR,苯乙烯（一级品）_m2m_GR,聚乙烯（LLDPE，7042）_m2m_GR,聚丙烯（T30S）_m2m_GR,聚氯乙烯（SG5）_m2m_GR,顺丁胶（BR9000）_m2m_GR,涤纶长丝（FDY150D/96F）_m2m_GR,液化天然气（LNG）_m2m_GR,液化石油气（LPG）_m2m_GR,汽油（97#）_m2m_GR,汽油（93#）_m2m_GR,柴油（0#）_m2m_GR,石蜡（58#半）_m2m_GR,无烟煤（2号洗中块）_m2m_GR,普通混煤（4500大卡）_m2m_GR,山西大混（5000大卡）_m2m_GR,山西优混（5500大卡）_m2m_GR,大同混煤（5800大卡）_m2m_GR,焦煤（1/3焦煤）_m2m_GR,焦炭（二级冶金焦）_m2m_GR,复合硅酸盐水泥（P.C 32.5袋装）_m2m_GR,普通硅酸盐水泥（P.O 42.5散装）_m2m_GR,浮法平板玻璃（4.8/5mm）_m2m_GR,稻米（粳稻米）_m2m_GR,小麦（国标三等）_m2m_GR,玉米（黄玉米二等）_m2m_GR,棉花（皮棉，白棉三级）_m2m_GR,生猪（外三元）_m2m_GR,大豆（黄豆）_m2m_GR,豆粕（粗蛋白含量≥43%）_m2m_GR,花生（油料花生米）_m2m_GR,尿素（小颗料）_m2m_GR,复合肥（硫酸钾复合肥）_m2m_GR,农药(草甘膦，95%原药）_m2m_GR,人造板（1220*2440*15mm）_m2m_GR,纸浆（漂白化学浆）_m2m_GR,瓦楞纸（高强）_m2m_GR,黑色金属GR,有色金属GR,化工产品GR,石油天然气GR,煤炭GR,非金属建材GR,农产品GR,农业生产资料GR,林产品GR,总增长率50,总增长率9
228,20210101.0,4346.3,4500.1,4567.9,4670.1,5163.3,4397.9,58994.0,15667.7,14901.3,21556.0,385.0,462.0,2312.9,4430.2,6559.8,7940.0,8338.3,7309.3,10418.0,6015.0,6393.3,4241.9,6243.0,6004.2,5266.7,5775.0,900.0,666.5,742.5,786.5,811.5,1400.0,2370.0,480.1,437.7,2340.1,4074.8,2474.9,2675.9,15529.2,36.8,5112.0,3546.7,9433.7,1929.8,2290.0,28470.0,13751.3,4970.4,3805.2,-0.002776248164463868,-0.005370877906462623,-0.025764071064474203,-0.04138185848882314,0.006569713038053537,-0.014056404967941694,0.012077543317893236,-0.034187507320170285,0.025144814870870613,-0.0035363457760314576,0.01636747624076018,-0.0030211480362537513,-0.015032791074014007,0.048667329451308916,-0.006557526010510295,-0.011835571430349412,-0.0299677753347527,-0.06927024308252583,-0.002852275120120873,0.024911395856052287,-0.012953127894769323,0.10618822854460586,0.003488016973944408,0.005105713376968968,-0.01549648571855855,0.0,0.0,0.1505264974969791,0.13272311212814647,0.12501788013159776,0.1216309606081547,0.01449275362318847,0.055726312976078995,0.004393305439330586,-0.007257881605806316,0.005499935547630175,0.009738570189567586,0.0054846835134476635,0.05027867179527434,0.021429417104068982,0.054441260744985565,0.010935985919670932,0.07743483808250784,0.006261333333333452,0.0035361414456578366,0.0,0.0015831134564643357,0.023169815251601555,0.08450612031157934,0.013045098770033459,-0.013796624592352,-0.00012537372685947346,-0.004859112854040548,0.01438872421369856,0.09073186733134442,0.01459041808930836,0.029500595085357045,0.0017064183007073908,0.040240344777738114,0.018381158010874577,0.019153028513877984
229,20210102.0,4300.1,4418.4,4532.2,4622.3,5178.7,4408.4,58931.3,14949.4,14777.0,20770.0,385.0,456.5,2313.5,4510.4,6915.8,7893.6,8347.1,7152.9,11260.0,6121.9,6456.9,4359.5,6381.9,6147.0,5282.1,5799.0,915.0,763.8,839.8,883.8,908.8,1480.0,2497.9,480.4,434.2,2273.5,4086.3,2565.3,2853.9,15479.4,36.3,5295.4,4054.5,9525.4,2018.9,2290.0,28768.8,13907.0,5251.8,3888.0,-0.010629731035593504,-0.01815515210773111,-0.00781540751767762,-0.010235326866662398,0.002982588654542484,0.002387503126492163,-0.001062819947791227,-0.04584591229089152,-0.008341554092595849,-0.03646316570792352,0.0,-0.011904761904761862,0.0002594145877470311,0.01810302017967591,0.054269947254489415,-0.005843828715365151,0.0010553709988847526,-0.021397397835634102,0.08082165482818193,0.01777223607647538,0.009947914222701915,0.02772342582333387,0.02224891878904378,0.023783351653842377,0.002924032126379039,0.004155844155844246,0.016666666666666607,0.14598649662415597,0.13104377104377107,0.12371265098537809,0.11990141712877378,0.05714285714285716,0.05396624472573852,0.0006248698187876212,-0.007996344528215626,-0.028460322208452626,0.002822224403651763,0.03652672835266069,0.06651967562315475,-0.003206861911753456,-0.013586956521739135,0.03587636932707339,0.1431753460963714,0.009720470229072298,0.04617058762566084,0.0,0.010495258166490995,0.011322565866499934,0.05661516175760517,0.021759697256386046,-0.006910920957771664,-0.02292836300980053,0.01331356554696933,0.015130581128524204,0.09907564326526712,0.004533611951964472,0.03473087444981146,0.018888615264050612,0.029899141626830383,0.022550774762512035,0.020636972140649485
230,20210103.0,4294.6,4388.3,4508.5,4593.9,5175.4,4404.2,58720.9,14950.7,15253.6,20228.6,376.4,456.0,2229.9,4529.4,7040.1,8011.4,8544.5,7341.4,11287.9,5971.4,4707.4,3820.6,6487.1,6252.8,5265.3,5808.3,930.0,701.8,784.4,880.4,903.9,1505.7,2657.8,478.5,429.5,2159.6,4099.9,2554.7,2892.9,15435.1,34.5,5356.7,3925.2,9663.1,2070.0,2290.0,29314.3,13791.6,5540.1,4005.5,-0.0012790400223250398,-0.006812420785804685,-0.0052292484885927415,-0.006144127382472053,-0.0006372255585378461,-0.0009527266128299683,-0.003570258928616954,8.696001177321833e-05,0.03225282533667184,-0.026066441983630284,-0.022337662337662434,-0.0010952902519167917,-0.036135725091852144,0.004212486697410478,0.017973336418057206,0.014923482314786574,0.02364893196439488,0.026352947755455824,0.0024777975133214447,-0.0245838710204348,-0.27095045610122503,-0.12361509347402222,0.01648411914946979,0.017211647958353726,-0.0031805531890725103,0.0016037247801345966,0.016393442622950838,-0.08117308195862794,-0.06596808763991424,-0.0038470242136229293,-0.005391725352112631,0.017364864864864993,0.06401377156811727,-0.003955037468776013,-0.010824504836480897,-0.05009896635144051,0.0033281942099208095,-0.004132070323159209,0.013665510354252008,-0.002861868031060588,-0.04958677685950408,0.011576084903878847,-0.03189049204587502,0.014456085833665755,0.025310812818861717,0.0,0.018961513862239654,-0.008297979434817027,0.0548954644122015,0.03022119341563778,-0.003509131475093722,0.0006757711090494556,0.0005436433961560239,-0.06040776847939361,-0.020436935279410318,-0.00021618427214503688,-0.005680666494735184,0.01475744222703379,0.02560622613100742,-0.008464051139559316,-0.005407511459725686
231,20210201.0,4307.5,4398.5,4518.4,4589.8,5167.5,4385.0,57935.2,15298.1,15028.3,19895.0,375.0,438.3,2136.5,5057.5,7537.2,8087.0,8553.4,7464.2,11110.0,6416.7,4155.3,3647.9,6608.3,6367.5,5281.3,5808.3,950.0,558.3,626.7,726.7,748.3,1540.0,2722.3,475.5,424.0,2143.6,4102.0,2546.1,2878.8,15434.5,31.4,5356.7,3808.9,9675.0,2183.2,2290.0,29400.0,14075.2,5742.1,4029.9,0.0030037721790154848,0.0023243625094000464,0.0021958522790284096,-0.0008924878643417067,-0.0015264520616763422,-0.004359475046546435,-0.013380244512601225,0.023236370203401746,-0.014770283736298406,-0.01649150213064665,-0.0037194473963867436,-0.03881578947368414,-0.0418852863357102,0.11659380933456975,0.07060979247453858,0.009436552912100327,0.0010416057112763166,0.016727054785190765,-0.015760238839819585,0.07457212713936423,-0.11728342609508424,-0.04520232424226556,0.01868323287755702,0.018343781985670438,0.003038763223368157,0.0,0.021505376344086002,-0.20447420917640358,-0.20104538500764912,-0.17457973648341651,-0.17214293616550502,0.022780102278010306,0.024268191737527367,-0.006269592476489061,-0.012805587892898762,-0.007408779403593302,0.0005122076148200705,-0.0033663443848592767,-0.0048740018666389995,-3.8872440087822646e-05,-0.08985507246376812,0.0,-0.029629063487210727,0.0012314888596827167,0.054685990338164236,0.0,0.0029234878540507214,0.020563241393311893,0.03646143571415683,0.0060916240169766045,0.00012426199914657618,-0.005351415044036134,0.01888001803114393,-0.02040332870845903,-0.11799279803514633,-0.0005539420088634395,-0.01575245727100777,0.019203159397404985,0.021038767041481776,-0.01339492630436627,-0.011200859399815048
232,20210202.0,4462.15,4557.7,4681.85,4774.35,5290.4,4584.2,63115.6,16151.400000000001,15401.849999999999,20859.5,387.0,435.9,2163.1,5760.25,8574.95,8547.45,9011.599999999999,8075.450000000001,12005.5,7010.85,3834.6000000000004,3687.75,6880.0,6635.65,5524.8,5898.3,950.0,509.65,570.6,656.1,683.65,1540.0,2684.15,472.55,420.9,2129.45,4100.75,2546.45,2893.5,15975.85,29.4,5369.0,3802.15,9675.0,2205.25,2333.75,29400.0,14903.25,6073.05,4129.95,0.035902495647127,0.03619415709901097,0.036174309490085044,0.04020872369166417,0.023783260764392855,0.04542759407069541,0.08941714191027228,0.055778168530732586,0.024856437521209918,0.048479517466700095,0.03200000000000003,-0.005475701574264247,0.012450269131757397,0.13895205140879874,0.1376837552406731,0.056937059478174845,0.05356934084691445,0.08189089252699566,0.0806030603060306,0.09259432418532909,-0.07717854306548255,0.01092409331396138,0.041114961487825896,0.04211228896741259,0.04610607236854558,0.015495067403543228,0.0,-0.08713953071825176,-0.08951651507898517,-0.09715150681161422,-0.08639583054924493,0.0,-0.014013885317562425,-0.006203995793901185,-0.007311320754717077,-0.006601044971076719,-0.00030472940029258044,0.00013746514276724575,0.0051062942892872165,0.035074022482101785,-0.06369426751592355,0.0022961898183584406,-0.0017721651920501458,0.0,0.010099853426163596,0.019104803493449785,0.0,0.05883042514493564,0.05763570819038333,0.024826918782103746,0.036281756793829244,0.05463281635722872,0.06812050515504096,0.013095656745967688,-0.060033897193016016,-0.008532561709314351,-0.002894648796968949,0.009734885639871127,0.04709768403914091,0.018980153737680742,0.017500244114642145
233,20210203.0,4616.8,4716.9,4845.3,4958.9,5413.3,4783.4,68296.0,17004.7,15775.4,21824.0,399.0,433.5,2189.7,6463.0,9612.7,9007.9,9469.8,8686.7,12901.0,7605.0,3513.9,3727.6,7151.7,6903.8,5768.3,5988.3,950.0,461.0,514.5,585.5,619.0,1540.0,2646.0,469.6,417.8,2115.3,4099.5,2546.8,2908.2,16517.2,27.4,5381.3,3795.4,9675.0,2227.3,2377.5,29400.0,15731.3,6404.0,4230.0,0.034658180473538636,0.034929898852491315,0.034911413223405185,0.03865447652560028,0.023230757598669438,0.043453601500807126,0.08207796487714614,0.05283133350669278,0.024253579927086655,0.046237925165991456,0.03100775193798455,-0.005505849965588339,0.012297166104202173,0.1219999131982119,0.12102111382573666,0.053869867621337164,0.050845576812108995,0.0756923762762447,0.07459081254425048,0.08474721324803691,-0.08363323423564395,0.010806047047657863,0.03949127906976746,0.04041050989729733,0.04407399362872866,0.015258633843649783,0.0,-0.09545766702639058,-0.09831756046267093,-0.10760554793476607,-0.09456593286038173,0.0,-0.01421306558873392,-0.006242725637498614,-0.007365169874079314,-0.006644908309657249,-0.0003048222886057328,0.00013744624869937994,0.005080352514255981,0.0338855209581963,-0.0680272108843537,0.002290929409573428,-0.001775311337006702,0.0,0.009998866341684787,0.018746652383502926,0.0,0.055561706339221306,0.0544948584319247,0.024225474884683962,0.034973054695751994,0.05135020086922926,0.06205659416025252,0.011067871541909524,-0.06599111804736822,-0.008616467352492274,-0.003589136922405131,0.00958183957506257,0.044760679885276655,0.016122283756260194,0.015065946489468542
234,20210301.0,4672.0,4783.9,4935.2,5009.3,5515.1,4875.6,66493.5,17223.3,15027.4,21398.8,462.5,436.4,2286.8,6576.9,9632.0,9148.3,9583.0,8528.1,13297.5,8065.6,3320.0,3875.6,7402.3,7157.5,6024.1,6294.6,950.0,466.6,530.3,603.4,633.4,1540.0,2511.0,465.7,416.1,2211.8,4097.5,2561.3,2915.2,16527.8,29.2,5442.5,3615.3,9612.5,2179.9,2401.6,29862.5,14813.4,6515.0,4231.0,0.011956333391093255,0.014204244313002157,0.01855406269993587,0.010163544334429009,0.018805534516838085,0.019274992683028902,-0.026392468080121856,0.01285526942551174,-0.04741559643495574,-0.019483137829912067,0.15914786967418548,0.006689734717416407,0.044343974060373714,0.017623394708339735,0.0020077605667501164,0.015586318675828936,0.011953789942765525,-0.018257796401395243,0.03073405162390519,0.06056541748849442,-0.055180853183072975,0.03970383088314189,0.035040619712795706,0.036747877980242816,0.044345821125808316,0.05114974199689404,0.0,0.012147505422993587,0.030709426627793857,0.030572160546541438,0.023263327948303658,0.0,-0.05102040816326525,-0.008304940374787129,-0.004068932503590195,0.04562000661844645,-0.0004878643737040722,0.00569341919271249,0.0024069871398115783,0.0006417552611821531,0.06569343065693434,0.011372716629810542,-0.04745217895346998,-0.006459948320413411,-0.021281372064831938,0.010136698212408035,0.01573129251700678,-0.0583486425152403,0.01733291692692074,0.00023640661938539864,0.01549311865638788,-0.02010898322986948,0.03303945150566643,0.025301173085968298,0.01611540342427209,-0.004443568605799031,0.0039260396541079545,0.001528872888194292,-0.013593106322978055,0.011377161912845444,0.006362044561772265
235,20210302.0,4665.8,4795.1,4978.3,5045.1,5550.3,4932.7,66696.0,17516.9,14765.1,21710.0,490.7,443.9,2277.5,6415.3,8947.9,9164.3,9638.5,8921.2,13509.3,8103.6,3493.8,3917.8,7622.1,7377.3,6197.4,6802.6,950.0,485.4,555.0,635.0,660.0,1482.9,2297.4,460.0,413.5,2270.5,4095.5,2562.6,2849.6,16176.9,27.9,5427.6,3346.8,9556.0,2173.7,2425.0,30778.6,14601.4,6331.3,4216.3,-0.0013270547945205546,0.002341186061581624,0.00873318203922846,0.007146707124747964,0.006382477198962899,0.011711379112314235,0.0030454104536534743,0.017046675143555623,-0.01745478259712252,0.014542871562891468,0.06097297297297288,0.01718606782768095,-0.004066818261325933,-0.024570846447414363,-0.07102367109634555,0.0017489588229506747,0.005791505791505891,0.04609467525005573,0.015927805978567244,0.004711366792303107,0.0523493975903615,0.01088863659820416,0.029693473650081792,0.030709046454767686,0.028767782739330228,0.08070409557398395,0.0,0.04029147021002988,0.046577409013765836,0.05236990387802454,0.041995579412693385,-0.03707792207792204,-0.08506571087216241,-0.012239639252737744,-0.006248497957221821,0.02653947011483848,-0.00048810250152531154,0.0005075547573496486,-0.02250274423710208,-0.021230895824005613,-0.044520547945205546,-0.002737712448323326,-0.07426769562691893,-0.0058777633289986975,-0.0028441671636314503,0.009743504330446351,0.0306772708246128,-0.014311366735523245,-0.028196469685341508,-0.0034743559442211858,0.0058313127903857715,0.004295043640744511,0.005277201763095063,0.03885207210112155,0.024026073406098598,-0.019253594491820875,-0.02138973839434123,0.012525535997142567,-0.015327397455028646,0.004513421449677852,0.0038707232619330342
236,20210303.0,4775.4,4912.5,5162.9,5268.7,5614.4,5074.3,66101.6,17273.5,15111.9,21743.8,510.0,460.2,2238.2,6229.9,8526.2,8940.7,9426.5,8733.8,13607.2,7775.0,3707.3,3952.5,7557.5,7306.8,6045.4,7181.3,950.0,525.6,605.0,688.1,713.1,1440.0,2026.0,465.4,417.4,2279.5,4076.1,2538.1,2808.2,15565.0,26.0,5349.2,3299.0,9475.0,2199.3,2427.3,31800.0,13709.5,6161.6,4180.6,0.023490076728535092,0.024483326729369592,0.03708093124158829,0.044320231511763675,0.011548925283317857,0.02870638798224112,-0.008912078685378355,-0.013895152681125178,0.023487819249446318,0.0015568862275447959,0.0393315671489709,0.03671998197792292,-0.017255762897914417,-0.028899661746138228,-0.04712837649057311,-0.02439902665779148,-0.021995123722570953,-0.02100614267138967,0.00724685957081439,-0.040549879066094086,0.06110824889804789,0.008857011588136121,-0.008475354561079063,-0.009556341751047137,-0.024526414302772137,0.055669890924058496,0.0,0.08281829419035858,0.09009009009009006,0.0836220472440945,0.08045454545454556,-0.028929799716771232,-0.11813354226516937,0.011739130434782474,0.009431680773881457,0.003963884606914769,-0.0047369063606397255,-0.009560602513072669,-0.014528354856822023,-0.037825541358356696,-0.06810035842293904,-0.014444690102439428,-0.014282299509979723,-0.008476349937212246,0.011777154161108028,0.0009484536082475792,0.03318539504720808,-0.06108318380429267,-0.026803342125629737,-0.00846713943504962,0.028271646579469272,0.0005593685276218952,-0.011793556455476372,0.013846173465890696,0.051342529543719574,-0.023249711612397667,-0.021494387882682695,0.015303667605521229,-0.032117888454990674,0.0025933479006148108,0.002296426812963918
237,20210401.0,4993.3,5162.1,5535.0,5661.0,5750.7,5388.2,66314.3,17438.6,14943.8,21715.0,525.0,466.8,2308.4,6602.3,9206.8,8901.9,9392.0,8872.5,13508.3,7804.2,3538.2,4118.2,7461.7,7212.6,5907.8,7225.0,916.7,567.5,652.5,739.2,764.2,1440.0,1926.0,468.6,428.3,2292.3,4059.8,2534.5,2735.7,15502.0,22.9,5303.9,3363.6,9375.6,2182.4,2462.5,32500.0,13496.9,6130.8,4034.3,0.04562968547137425,0.05080916030534355,0.07207189757694321,0.07445859509936037,0.024276859504132275,0.061860749265908455,0.0032177738511625087,0.009557993458187308,-0.011123683984144983,-0.001324515494071865,0.02941176470588225,0.014341590612777066,0.0313644893217766,0.05977624038909135,0.07982454082709745,-0.004339704944803069,-0.0036598949769267586,0.015880830795301115,-0.007268210947145692,0.0037556270096463784,-0.04561271005853329,0.04192283364958893,-0.012676149520344016,-0.012892100509114823,-0.022761107619016063,0.006085249188865438,-0.035052631578947335,0.07971841704718408,0.07851239669421495,0.07426246185147511,0.07165895386341337,0.0,-0.04935834155972363,0.006875805758487452,0.0261140392908481,0.005615266505812677,-0.00399892053678752,-0.0014183838304242524,-0.025817249483655047,-0.00404754256344364,-0.11923076923076925,-0.008468556045763909,0.0195816914216429,-0.010490765171503935,-0.007684263174646544,0.014501709718617306,0.022012578616352307,-0.015507494802873945,-0.00499870163593874,-0.034994976797588895,0.05485115787051035,8.189195778324221e-05,0.02190872727926967,-0.007655664144758971,0.044849932979556695,-0.0026883075011438495,-0.019236311930088082,0.009610008386774357,-0.018500391078800527,0.01160745054668639,0.009246782646566986
238,20210402.0,5020.9,5216.5,5560.3,5644.7,5869.3,5472.3,67109.6,17893.8,14837.6,21631.4,538.6,491.8,2351.7,6784.7,9360.2,8655.9,9211.1,8833.8,12742.9,7682.1,3381.5,4323.5,7769.6,7531.7,6055.9,7225.0,900.0,579.3,664.3,750.7,775.7,1461.4,1943.1,474.9,436.0,2342.0,4040.5,2535.8,2777.6,15589.4,23.4,5217.1,3369.5,9126.9,2176.2,2462.5,33357.1,13065.4,6061.4,3958.7,0.005527406725011508,0.010538346796846065,0.004570912375790437,-0.0028793499381735144,0.02062357626028133,0.015608180839612462,0.011992888411699987,0.02610301285653671,-0.007106626159343654,-0.003849873359428879,0.025904761904761875,0.05355612682090838,0.018757581008490565,0.027626736137406516,0.016661597949341855,-0.02763454992754355,-0.019261073253832972,-0.004361792054099811,-0.056661459991264596,-0.015645421696009798,-0.04428805607370978,0.04985187703365557,0.041264055108085396,0.04424202090785556,0.02506855343782788,0.0,-0.018217519362932255,0.020792951541850124,0.018084291187739465,0.015557359307359242,0.015048416644857454,0.014861111111111214,0.008878504672897192,0.013444302176696343,0.01797805276675235,0.021681280809667136,-0.004753928764963833,0.0005129216808048565,0.015316006872098553,0.005637982195845659,0.02183406113537112,-0.016365316088161386,0.0017540730170055863,-0.026526302316651762,-0.0028409090909091717,0.0,0.026372307692307695,-0.031970304292096685,-0.011319892999282377,-0.018739310413206867,0.008998178843228047,0.006784850437366041,0.0018942506898158463,0.01935640840228577,0.011021101738330874,0.015495535106503255,-0.00032381278358140086,0.007843799533799508,-0.02067650256819531,0.0060645914320973035,0.005599312155505847
239,20210403.0,5119.2,5352.1,5649.7,5794.5,5916.3,5465.2,70406.0,18413.4,15156.0,21762.5,563.1,493.3,2433.9,7291.0,10151.5,8502.5,9050.7,9024.2,12098.1,7600.0,3270.6,4216.4,7928.2,7698.9,6110.3,7225.0,900.0,628.1,713.8,805.0,830.0,1556.7,2119.8,479.5,443.9,2374.0,4026.8,2535.4,2803.3,15988.8,22.8,5216.3,3516.8,8808.3,2210.9,2487.5,35250.0,13419.7,5967.5,3813.8,0.01957816327750006,0.02599444071695589,0.016078269158138925,0.02653816854748703,0.008007769239943396,-0.0012974434881128927,0.04911964905170052,0.02903799081246028,0.021458996064053437,0.006060634078238092,0.04548830300779794,0.0030500203334689058,0.03495343793851258,0.07462378587115137,0.08453879190615576,-0.01772201619704472,-0.01741377251359766,0.021553578301523935,-0.05060072667917026,-0.010687181890368547,-0.03279609640692005,-0.02477159708569454,0.02041289126853374,0.02219950343216004,0.008982975280305228,0.0,0.0,0.08423959951665827,0.074514526569321,0.07233248967630201,0.0700012891581796,0.06521144108389221,0.09093716226648163,0.009686249736786667,0.01811926605504577,0.01366353543979515,-0.0033906694716000496,-0.00015774114677813422,0.009252592165898799,0.025619972545447567,-0.02564102564102555,-0.000153341894922554,0.043715684819706224,-0.034907800019721935,0.01594522562264511,0.010152284263959421,0.0567465397171818,0.02711742464830791,-0.015491470617349123,-0.03660292520271802,0.0158165612419854,0.026419317501613082,0.01677842200784293,-0.0009953872519359308,0.06104989100072552,0.033101553374527304,0.0017922089196255458,0.02761468320126211,-0.008325657057253077,0.018665976866333443,0.019250176993154768
240,20210501.0,5684.5,5929.1,6121.2,6293.1,6162.2,5766.9,74607.7,19656.1,15410.0,22303.3,575.0,490.3,2493.5,7866.7,10364.3,8623.8,9162.8,9381.7,12088.3,7466.7,3329.1,4265.0,7979.9,7746.3,6133.7,7233.3,1000.0,681.7,801.7,861.7,886.7,1668.8,2376.8,487.9,448.9,2430.0,4021.2,2530.5,2818.4,16298.7,20.1,5253.3,3631.7,8805.6,2226.7,2512.5,37833.3,13917.3,5955.0,3829.8,0.11042741053289573,0.10780815007193434,0.08345575871285194,0.08604711364224693,0.04156313912411469,0.055203835175290816,0.05967815243019059,0.067488893957661,0.01675903932435996,0.024850086157380824,0.02113301367430287,-0.006081491992702248,0.024487448128517997,0.07896036209024815,0.020962419346894468,0.014266392237577197,0.012385782315179839,0.039615700006648824,-0.000810044552450484,-0.017539473684210605,0.017886626307099585,0.011526420643202862,0.006521026210236869,0.006156723687799737,0.0038295992013483993,0.0011487889273356089,0.11111111111111116,0.08533672982009244,0.12314373774166443,0.07043478260869573,0.06831325301204827,0.07201130596775229,0.12123785262760634,0.017518248175182327,0.011263798152737037,0.023588879528222417,-0.0013906824277343244,-0.001932633903920511,0.005386508757535768,0.019382317622335776,-0.11842105263157887,0.0070931503172746435,0.032671747042765986,-0.00030652906917327805,0.007146410963860816,0.01005025125628145,0.07328510638297892,0.037079815495130175,-0.0020946795140343033,0.004195290786092709,0.08075090120988908,0.04219404296739809,0.0187380107570006,0.007844864162837176,0.08839182004356072,0.04340219462093703,-0.007189646786561851,0.030160589534373727,0.013060142255729526,0.03327671182997767,0.03526143541835156
241,20210502.0,5857.3,6178.4,6369.5,6457.5,6835.6,6130.9,74953.5,19702.1,15262.5,22421.3,585.0,485.3,2646.1,8131.6,10682.2,8561.8,9083.7,9374.8,12136.3,7465.6,3729.5,4200.3,8046.5,7807.7,6262.8,7266.7,1175.0,733.1,821.9,913.1,938.1,1775.0,2624.5,487.9,450.2,2619.0,4014.5,2528.6,2826.9,16303.6,18.5,5308.3,3598.1,8779.2,2347.3,2512.5,40000.0,13112.5,5935.0,3933.1,0.030398451930688797,0.04204685365401151,0.04056394171077571,0.026123849930876686,0.10927915354905715,0.06311883334200341,0.004634910337673048,0.002340240434267171,-0.009571706683971448,0.005290696892388036,0.017391304347825987,-0.010197838058331632,0.06119911770603559,0.03367358612887239,0.03067259728105154,-0.00718940606229268,-0.008632732352555794,-0.0007354743809758757,0.003970781664915712,-0.00014732077088930318,0.12027274638791274,-0.015169988276670487,0.008345969247735008,0.007926364845151745,0.021047654759769774,0.004617532799690238,0.17500000000000004,0.075399735954232,0.025196457527753457,0.059649529998839546,0.057967745573474616,0.06363854266538826,0.10421575227196223,0.0,0.0028959679215860845,0.07777777777777772,-0.001666169302695697,-0.0007508397549891299,0.0030158955435708457,0.0003006374741543194,-0.07960199004975133,0.01046960957874088,-0.009251865517526214,-0.0029980921231942403,0.054160865855301665,0.0,0.05726965398207384,-0.05782730845781858,-0.0033585222502099388,0.026972687868818124,0.05192184735290221,0.0006735352450892018,0.012000461550365594,0.024506713293931504,0.07614200195328132,0.04622237449283151,-0.01006035176896132,0.0371435066124585,-0.011404380946403466,0.024394923858050067,0.025238411976166115
